Segment ID,p1,p2,p3,p4,p5,p6,p7,p8,p9
715,15.5699851,17.35511242,21.01192377,13.7539295,7.348319251,19.61752705,22.77081113,18.13587016,10.9570472
716,16.81286408,17.35546349,18.064671,15.8925529,10.56309745,17.44440183,19.56386605,17.243001,14.07808945
717,17.21385344,17.35687983,17.4423048,16.58961417,12.47770294,17.61731973,18.26711672,17.60436219,14.91339219
718,17.22307485,17.35693632,20.37446138,16.47564102,11.25772239,18.20191141,22.74093561,17.45028477,14.80526461
719,16.89967811,17.35705085,17.45701672,16.09561027,11.10416652,17.67661297,18.84048403,17.49970646,14.08214016
720,15.82774732,17.35739297,21.30974766,14.10330149,7.432994021,19.90357282,24.17513759,18.2510672,10.92303719
721,17.28264138,17.35998499,17.96829979,16.41980739,9.208876493,17.59304903,18.44252549,17.43594553,13.22277448
722,15.35855702,17.3602365,21.26218385,13.76632537,7.800212876,19.77351485,23.31347304,18.77168353,11.31479526
723,15.70597484,17.36157385,20.94235193,14.29126185,10.37463137,19.95399487,22.95308325,18.35543406,12.28397125
724,17.77035218,17.36207755,19.31517579,17.05790435,11.721148,17.58776942,20.83991228,17.18096564,14.87341814
725,15.66752277,17.36212459,21.37280544,14.00938707,7.314685987,19.85922826,23.74236229,18.56735586,11.27187131
726,17.07314257,17.3660608,18.82137772,16.06487802,10.71237846,17.66525363,20.14967426,16.91039975,14.17293159
727,17.1283729,17.36650341,21.25043941,16.70903701,12.68651029,19.67754139,21.558902,18.00188616,15.21001471
728,16.62573721,17.36788112,17.8815116,15.88245735,9.547734421,17.68991704,18.58501152,17.7638031,13.56216597
729,17.38975598,17.37073148,20.0931104,16.85367443,12.39784501,18.73792191,21.61787627,17.9315025,15.26491888
730,16.86984075,17.37182378,19.93358353,16.23554251,12.52257721,18.13423024,20.77117965,17.52223342,14.78671779
731,17.78065329,17.37189808,20.30941875,17.36624251,13.39704198,18.60763451,21.55400428,17.52384485,16.0323867
732,17.30492273,17.37496939,16.96702427,16.53121415,11.34183572,17.54923813,17.7075605,17.69670917,14.25635066
733,17.92429014,17.375101,19.67483991,17.44438463,13.0874236,18.57050402,20.95428654,17.66222821,15.68959168
734,17.82147266,17.37511307,19.45382139,17.24120444,12.52545846,17.79830643,20.88338156,16.5858709,15.60589572
735,15.73803573,17.37605346,20.8701322,14.09564618,7.553715626,19.66056732,24.10377002,18.26469967,10.94787549
736,15.52728072,17.37705664,21.74399578,13.8431259,6.992352849,20.04104524,24.36271111,18.78206956,10.88053218
737,15.96352443,17.37735288,20.75094079,14.54388334,9.443649764,19.47394585,23.22520685,18.56028857,13.05291949
738,16.17433816,17.3776446,22.12998614,14.40386314,8.198630289,19.64612873,24.84480541,17.67953836,11.90681219
739,16.69525925,17.3788174,18.52491324,16.03962387,9.767758904,18.21244417,18.987372,18.18172056,13.80951643
740,16.6642116,17.37910082,17.79218135,15.97342584,11.6714069,17.78019656,18.42220013,17.65023639,14.39735203
741,15.38420505,17.37978619,21.46643467,13.73144085,7.287398742,19.63560798,24.12749362,18.52638526,11.21602872
742,16.56450865,17.38090061,17.37417217,15.68295845,8.575979881,17.42959414,17.9320846,17.71625215,13.40229709
743,16.10082175,17.38277543,21.49256308,14.2968948,7.240239295,19.76577986,24.10555984,18.52358512,11.09882684
744,16.3253252,17.38395554,20.31647484,14.55398694,8.91832622,18.94270816,23.03360903,17.629603,12.13657165
745,15.44542621,17.38681991,21.17137179,13.60337731,6.971974567,19.40336289,24.95992827,18.37741106,10.81880754
746,16.65807057,17.38777879,17.67442835,15.74725364,9.285860553,18.27580034,18.19990234,18.19878727,13.40876324
747,16.98777234,17.39257308,21.59552471,16.46490851,12.10796621,19.3932755,24.03357266,17.88069254,15.00774134
748,16.09350698,17.3927016,20.87216595,14.08293079,8.152253707,19.47038618,22.99560218,18.38317792,11.62122301
749,16.78207521,17.39408538,17.42626362,15.849389,8.982147613,17.24450844,20.04692466,17.73265996,12.52844522
750,16.80000904,17.39597275,18.42102175,16.31622564,12.02911603,18.49540574,20.88976283,18.17399067,15.08302933
751,16.42428453,17.39827642,18.6012076,15.39457211,8.417429807,18.23853956,19.01736209,17.91629411,13.34474808
752,17.21530107,17.39918024,20.24467821,16.44024945,11.77725633,18.99978835,22.0791341,17.61434146,14.86826151
753,16.57629232,17.39947303,18.05556623,15.81996965,9.075675947,17.75512234,18.47007887,17.89254491,13.43525551
754,16.49393687,17.40099737,18.86014957,15.23827923,8.011951346,18.36767333,19.52441856,18.01922538,12.74767094
755,16.67487543,17.40226973,17.73585263,16.10131589,11.16740636,17.55139073,18.24287684,17.88628242,14.11109836
756,17.10371723,17.40320941,20.38264284,16.25904551,11.52841742,18.84317248,21.57726666,17.68572153,14.61191968
757,17.84538906,17.40400007,18.17972764,17.26153539,12.01497315,17.19183638,20.09470146,16.82839959,15.47711973
758,16.15966802,17.40456202,20.3482628,15.13381217,9.926500479,18.72315769,22.87650116,17.49988299,13.47691553
759,16.14742782,17.4048077,20.70936587,14.36365409,9.697926604,19.01583829,23.38950316,17.99356449,12.43014349
760,15.7170886,17.40558702,20.3548225,14.03341706,8.900869401,18.51027682,22.2018526,17.80747984,11.98063902
761,17.33916284,17.4074106,17.79911103,16.25644148,9.614438252,17.76954098,19.42854698,17.71002383,12.85731174
762,17.02234349,17.40823937,18.85640714,16.30494628,11.12220482,17.36529932,20.47061056,17.31340676,14.62268583
763,17.42028313,17.40908539,20.71966644,16.91588772,12.45246753,19.26743712,21.62385889,17.71549739,15.32729236
764,17.03095865,17.40959179,21.14408895,16.25627251,11.61354744,19.7837557,22.31269933,18.06389404,14.73949297
765,17.50822578,17.40964674,22.90297574,17.0034635,12.65320174,19.62883191,24.10553304,18.1679005,15.55002158
766,17.7406688,17.41508885,19.01758402,17.08624923,11.32641933,19.03232595,19.53287877,18.33702344,14.81236459
767,17.97842509,17.41531497,19.74333331,17.52140278,13.27970266,19.02465473,21.36873942,17.91436735,15.87332551
768,16.24318682,17.41577174,18.15989657,15.95213555,10.86734486,18.39739815,19.50661734,18.28405916,14.79331143
769,17.31264127,17.41597649,21.84360881,16.89568105,12.15825666,19.98670187,23.73915581,18.3201887,15.35850371
770,16.45675431,17.41779477,19.54575567,15.7397066,11.67932991,18.81370635,21.32099431,18.23427556,14.51342925
771,17.1972655,17.41975288,21.05663663,16.59341975,11.29834646,19.40774427,21.30301994,17.93708554,15.30414547
772,16.76681739,17.42068136,17.75910481,15.85451017,9.69602518,17.36738754,18.13033856,17.42160542,13.74083685
773,15.9186069,17.42226806,21.0272908,14.00991324,7.301776949,19.19024176,22.95287251,18.18793776,10.82470999
774,16.91775654,17.4235113,18.0867117,16.25337306,11.59749473,17.6493609,18.39875086,17.63106735,14.60192981
775,16.97877049,17.42494888,20.97712963,16.51742086,11.31916069,19.67644784,21.8104568,17.79645605,15.08267218
776,15.96229408,17.42625253,21.37368904,14.19090457,7.363174661,19.60029098,24.06150366,18.62802085,10.94543516
777,17.25442487,17.42655737,18.90500238,16.62784394,11.1813254,17.18907045,19.89678167,16.46738216,15.49168475
778,17.46007799,17.4272644,20.84451238,16.93462703,12.25423201,18.3762678,23.56654555,17.40134297,15.28296733
779,15.66783822,17.42966201,20.57004277,13.93591254,6.974441458,19.33907954,22.40814653,18.24288327,10.83482553
780,16.63315127,17.42974144,18.24472246,15.86461623,8.477384283,17.41102716,19.37790231,17.84531624,12.94942352
781,17.48456422,17.43054455,20.63880999,16.90345473,11.81214095,18.96002906,22.45714345,17.22324295,15.40566505
782,16.4261438,17.43224657,20.33590104,14.93686553,9.10233083,18.59875018,23.0665191,17.83728254,12.37055979
783,15.45460079,17.43435212,20.71824825,13.68707269,7.133473055,19.4049463,23.56086,18.28789476,11.25375531
784,17.24592574,17.43472575,21.27518317,16.72292681,11.58807979,19.80400241,21.84387149,18.22426842,14.74266634
785,16.58754424,17.43586595,17.79208036,15.76330771,10.67667802,17.52574333,17.98683905,17.60089938,13.8619776
786,15.69904584,17.43648499,22.20076069,14.14089518,7.442252521,19.76674258,24.45750155,18.37337321,11.14935925
787,16.43661074,17.43713021,21.84405373,15.89672247,11.09606283,20.25192575,22.73155182,18.64598629,14.38816132
788,17.58964526,17.43723421,18.67100982,17.05554212,11.53181608,17.5509637,20.36411469,17.29501073,15.38718897
789,16.58503772,17.4375636,17.38929879,15.60118792,9.270652532,17.60919717,17.96463193,17.77094858,13.18008386
790,17.24532831,17.43757032,20.70902154,16.33404797,11.30198195,19.19646542,20.97854715,17.27399047,14.70589298
791,16.25027954,17.44007928,17.25855869,15.52303002,9.560133586,16.89192694,18.18369706,17.70119905,13.42193983
792,17.49685886,17.44251979,20.43055703,17.01355871,11.38811635,19.30789219,21.76310027,17.81807779,15.33209984
793,16.39127872,17.44393368,19.72531265,15.32426245,9.487304732,19.02683055,21.29301612,18.09323836,13.21724318
794,17.61027191,17.44562821,19.69534293,17.12182055,12.85721492,18.78776069,21.51600475,17.69074311,15.45529344
795,15.8261997,17.44651842,20.9418552,14.03209176,8.333489174,19.71401744,23.20341254,18.21553467,11.6461047
796,17.10138083,17.44706422,21.93858675,16.32215913,11.46747712,19.70150274,24.09926135,18.15031743,14.34490585
797,17.38120367,17.44754703,19.22360353,16.64783348,10.92788075,18.38318588,19.81564024,17.36093497,15.03322169
798,17.75211417,17.44925284,18.71590259,17.10948736,11.29527209,16.94223078,19.53556855,16.63531358,15.31790375
799,17.47989798,17.4497705,20.31303056,16.71345071,11.75769177,18.57285353,20.93783542,17.2644934,14.77201805
800,16.23239992,17.45122193,20.25977084,14.29055332,7.131964799,18.59434223,21.39404522,17.7927358,11.38889677
801,17.1198993,17.45210456,18.97699097,16.74893436,12.13047657,17.72532808,21.11354063,17.67900218,15.30955832
802,15.62058617,17.45369596,21.31038127,14.18984831,7.323599034,19.50283947,23.66310776,18.72847492,11.25788369
803,17.71391209,17.45416688,19.52064229,17.32229029,13.82160567,18.58551902,20.5261534,17.52760883,16.10538244
804,15.99884037,17.45497602,21.3889238,13.73379295,7.276224633,19.92785582,22.93861578,18.38921822,11.03584283
805,17.87329179,17.45544683,18.30327273,17.7568461,13.4864544,16.95237471,19.20722902,16.42191519,16.80200227
806,17.06293647,17.45685735,19.21830394,16.52211284,12.4269674,18.50254448,21.10226846,18.08446825,15.05876238
807,16.67284497,17.45724912,22.35813842,16.17796335,11.19148189,20.75845247,23.33112431,18.65312814,14.72137782
808,17.36601192,17.45748761,18.07722998,16.4924729,11.18603375,17.29675051,19.92470186,17.10707629,14.48412896
809,17.45581163,17.45825269,20.19170945,17.12889155,12.5809086,18.95892049,22.63812315,18.08926408,15.81686285
810,17.78900304,17.45852399,20.12134815,17.25329951,12.94827581,17.92863482,22.86123852,17.08186288,15.82481036
811,15.65066986,17.45865333,21.04949516,13.90027057,6.759127417,19.24578477,24.01177184,18.53159626,10.90143524
812,17.22044636,17.45868643,22.53104201,16.39895937,11.83121318,20.86618857,22.91119222,18.75149923,14.5858237
813,17.38144087,17.45940585,20.5093156,16.66347863,12.00228184,19.25547181,21.68864753,17.876886,15.03420169
814,15.67621123,17.45954711,18.8494917,14.35449934,8.272187419,18.7302729,19.98349267,18.39961903,11.88666321
815,16.32839914,17.46057268,21.04999523,14.46172444,7.166745793,18.96914292,22.86901646,17.68408776,11.33550257
816,17.25442984,17.46283237,20.46755616,16.53511072,11.68963697,19.26034087,21.65151822,17.61574001,14.90521008
817,17.31555068,17.46410982,20.19938339,16.88456059,12.27214358,18.88871431,21.33106787,17.8786009,15.29486171
818,17.47273328,17.46650329,17.55189186,16.57760869,10.70783794,17.44314948,19.72318612,17.4823741,13.43839301
819,14.77826814,17.46764643,19.97187885,13.55212254,8.269772533,18.1072781,22.36009056,17.93486357,12.25816775
820,16.46493237,17.46804946,20.71188109,14.72710755,9.699807971,19.0917311,23.49393977,17.85489295,12.33989999
821,16.91568923,17.47039261,18.43089108,15.84418052,11.33109871,16.911988,19.70361567,16.94176779,14.10828407
822,16.70712957,17.47179307,18.69564581,15.67722558,7.784015438,18.86842095,19.97485329,18.50864263,12.51524043
823,16.25414952,17.47193923,20.55013005,14.4119001,8.996539412,18.69040018,23.53264622,17.7614364,12.1853888
824,17.4739906,17.47345068,20.14510779,17.07738931,13.7060518,18.97892521,21.38774774,17.75418723,15.94370509
825,16.73090892,17.47752668,17.37217671,15.81116014,8.297536392,17.74361877,17.79868597,17.96066112,13.33475016
826,16.75576172,17.47767804,17.01678898,15.8401381,8.640509225,17.49663298,17.77422758,17.89420071,13.72320429
827,17.98919648,17.4797644,18.58897,17.63269417,12.99334097,16.99676551,20.15367732,16.6096568,16.32075014
828,15.82462795,17.47985951,21.04732159,14.2615913,7.631739442,19.85199304,22.23556604,18.18910198,11.62735096
829,15.62123208,17.48016646,21.10652588,13.98525766,7.227527585,19.82411398,22.99342199,18.66005358,10.82202769
830,17.58669695,17.48101325,19.17856194,17.16733268,12.49239089,17.69992858,20.4375137,17.52240392,15.67153819
831,17.16035466,17.48157322,19.18563731,16.26743566,11.17308096,18.24060038,21.07875381,17.37171802,14.27242265
832,16.72767075,17.48598964,17.86424101,16.21047977,11.20404048,17.50358682,17.87553764,17.60489711,14.60532737
833,17.18473697,17.48794228,20.65695427,17.00001025,13.39494765,19.84252226,22.72819249,18.64850893,16.12681779
834,17.35883021,17.49031534,20.85673719,16.7798587,12.05610911,19.51152794,22.21282059,18.01147441,14.95532549
835,16.86499419,17.49088554,17.49240347,15.94605996,8.828476192,17.15296859,18.91805146,17.6379524,13.18491991
836,16.91652171,17.49248497,18.2240876,16.02681519,8.371099056,17.78132976,21.6640335,18.10214426,12.48293626
837,15.96077812,17.49278479,21.40394754,14.33969226,7.390643158,20.45309814,24.36883453,19.48795023,11.1462657
838,17.62469394,17.49496356,20.0593285,17.02843872,13.08689603,18.45896441,21.46712613,17.15356626,15.64000325
839,17.53204007,17.49533658,18.38476281,16.86555,11.57274584,16.85141121,20.01918231,17.01184581,15.01302069
840,17.03506702,17.49742924,18.25846476,16.50107136,11.1524667,18.00012487,18.99914586,18.0082529,14.71655783
841,16.55563258,17.49800957,17.0360275,15.72951948,8.548795718,17.05636617,18.2939664,17.81523437,13.13503819
842,16.94783513,17.50170223,20.73746818,16.31157862,11.53415992,19.33955774,22.29042689,18.05882238,14.49241918
843,16.35678285,17.50217257,18.302608,15.3120153,8.845530348,17.61638538,18.75877306,17.65362734,13.26468338
844,15.99044851,17.50302625,20.51058807,14.46323667,9.649524397,19.81265214,23.53845616,18.18866819,12.52307534
845,16.71206708,17.50445287,16.98472081,15.75941143,9.596723728,17.18472146,19.02219286,17.57848727,13.77330474
846,17.36514642,17.50560777,21.13193314,16.75950357,12.30602026,19.27462219,23.06368524,18.03298367,15.33536271
847,17.11420775,17.50566628,18.47238198,16.24472148,10.94431602,17.63969943,20.01490996,17.24525586,14.75499171
848,15.6159692,17.505926,21.60378592,14.02046296,7.506114989,19.7941776,23.67972755,18.96920532,11.0258998
849,17.01055967,17.50701121,21.47180291,16.40862836,11.46667086,19.97147847,22.71693,18.32323277,14.82571776
850,15.33990307,17.50775213,20.82682146,13.7311548,7.154416295,19.29796499,23.91919205,18.33343688,10.91227446
851,17.29266979,17.50780158,21.64720794,16.80000394,12.62233936,18.81384527,24.18180424,17.92566157,15.32289339
852,16.19609514,17.50896129,21.0346987,13.67901289,8.676355012,19.81326125,22.86983115,18.45948006,11.78939231
853,15.89937173,17.50907378,20.41685164,14.54114514,9.036629237,19.20339169,22.12188172,18.38623019,12.57348109
854,16.99280435,17.51124632,20.8509038,16.53192223,12.285197,19.3468318,22.76934696,18.20923391,15.14434123
855,17.77698996,17.51190242,21.35588423,17.09412516,11.82744021,19.99495912,22.14049394,17.91890231,15.10353483
856,16.59677169,17.51239012,18.73343171,16.44600455,11.66833543,18.46209496,20.24602206,18.19790811,15.34349081
857,17.10404749,17.51530505,18.03322803,16.44068289,11.1078829,17.95797258,19.23057791,18.03693268,14.25590667
858,16.7427287,17.51564754,17.61869187,15.84778917,8.776223887,17.31711036,18.70847011,17.6700039,13.51469307
859,17.07138296,17.5158871,18.18519478,16.36986249,10.15792126,17.56976185,18.72507187,17.96313227,13.87458286
860,15.70045515,17.51637842,20.56634223,14.01326036,7.124967647,19.26488984,21.56284903,18.63981321,10.76537451
861,15.4236386,17.51854298,21.56236423,13.7730137,7.079354188,19.44670945,23.3658789,18.36314505,10.59792623
862,17.10798492,17.51949927,18.68180226,16.1370611,8.661780728,18.79316677,19.81762451,18.49601342,13.33334295
863,16.92288586,17.52008165,17.372329,16.16068924,10.38263612,17.66000374,17.81127734,18.10305776,13.53071588
864,16.95608153,17.52056229,20.03264302,16.44182862,12.82379276,18.5383732,21.2616602,17.47827117,15.39536921
865,17.56749739,17.52190377,19.5539926,17.14073318,13.06470557,18.76923705,21.31148425,17.71633387,15.72256938
866,17.75434395,17.52332525,17.78274577,17.04712814,10.97019308,17.16149744,19.66153656,17.10442615,15.13094073
867,18.52119969,17.52409653,18.9345882,18.47097507,14.85686158,18.56016618,21.09632477,18.20372981,17.32242123
868,15.57578485,17.52487141,20.66526955,13.95282497,6.761588419,19.01231027,21.71735936,18.66228476,10.72705684
869,16.79771136,17.52529234,20.16960505,15.8837308,10.72038044,19.10492382,21.97223905,18.49447421,13.2949473
870,17.06268048,17.52574715,18.03992246,15.90358765,8.353252402,17.22851132,20.01042182,17.55709882,12.53929466
871,15.54226172,17.52772485,19.92215846,14.52589951,9.44170964,18.06282401,22.8685727,18.18233697,12.92580281
872,17.33324497,17.52776578,18.25818381,16.39279711,10.34382763,17.66127473,21.07498427,17.64671936,13.38964997
873,18.09499691,17.53097359,18.64013171,17.49255963,12.32608479,17.907067,19.94764765,17.46573669,15.25614448
874,17.32368609,17.53276309,21.08116733,16.52446397,11.22248383,19.60608952,22.48588143,18.25246384,14.49338279
875,16.60412423,17.53339999,18.56465666,15.8088636,8.551216685,17.73323029,19.18192981,17.83678486,13.74652459
876,16.52383165,17.53499991,17.53285324,15.66505936,9.696481833,17.41153314,18.02598354,17.68575859,13.92266778
877,16.01444698,17.53579708,21.35897534,14.43747037,7.635327588,19.55098268,24.78042398,18.46076921,11.33413303
878,16.95588529,17.53676779,16.94001958,15.72120077,9.062862754,17.0751165,19.73593365,17.55301029,12.40169325
879,16.88985128,17.53849081,19.36430875,15.91346039,10.50028583,17.88473871,22.63032149,17.79027537,13.31320331
880,16.41429439,17.53958796,20.26753854,14.24458579,9.253915362,19.04448188,23.04675822,17.70416479,12.09095191
881,16.55282446,17.5409232,20.35909894,15.07993116,8.503672814,18.51225938,21.96708923,17.78602566,12.35894418
882,16.94957991,17.5413525,17.47523736,16.09039121,9.051116312,17.15716931,18.14368723,17.68011548,13.49511388
883,16.95294086,17.54257327,19.63094485,16.50972373,10.49275969,18.96252241,20.72235522,18.18300605,14.8355107
884,17.15552939,17.54362954,19.29294667,16.32728239,10.48114209,17.90604023,20.34381941,17.21539915,14.87694922
885,15.46982703,17.54468314,21.41963488,13.55911184,8.70590016,19.76496292,22.56413668,18.55129636,11.24085444
886,16.66467127,17.54642851,20.38649609,16.19522735,12.01512014,19.11988251,21.19411707,17.96740278,15.18131263
887,16.44514481,17.54835837,20.72944136,14.42339687,9.965115339,18.71336775,23.2796996,17.64885239,12.83198632
888,16.82432588,17.54958833,19.47145447,15.87869541,10.44487205,18.66548743,20.83456185,18.138817,13.40300996
889,18.29993105,17.55005648,19.00128127,17.6775999,12.44157388,17.48938235,20.34833864,17.15451788,15.45526952
890,17.67553568,17.55031407,20.23163979,17.5890514,13.94446731,19.04323374,21.51475884,17.91645902,16.67499071
891,16.97742136,17.55088217,17.91002224,15.96479659,9.788949727,17.91352812,19.08786014,17.82484618,13.82474338
892,17.72437342,17.55106178,20.83338026,17.18596384,13.38504751,18.78590332,24.00684214,17.48078582,15.70529543
893,16.60031389,17.55294606,18.21438372,15.72986079,8.242805657,17.96093642,18.6689927,17.91068328,13.20373562
894,15.68988013,17.55329233,20.96852004,13.83034967,7.315641277,19.28722157,23.68958806,18.1523069,10.76547778
895,17.40159887,17.55427871,19.76843392,16.98767985,12.81877617,18.82429591,20.72961378,18.07711529,15.71506274
896,16.24590564,17.55465314,22.13457448,14.75629902,8.897302169,19.69450759,24.75411245,18.39457732,12.32012066
897,15.60660861,17.55479146,21.53459957,13.66111449,7.117640225,19.5755495,23.65744295,18.7996182,10.88106617
898,16.24463906,17.55532008,21.48668059,14.45492573,8.142006965,20.3305244,23.35216726,19.13784395,11.76207615
899,15.9720192,17.55649619,18.6372256,14.90681237,8.401276196,19.41388601,20.08283782,19.16966937,12.18228144
900,15.88800492,17.55839831,21.81514359,14.10254714,7.281429269,20.4537676,23.37162244,18.84776404,11.08742792
901,16.29137741,17.55866406,21.00749263,14.78538567,8.805356078,19.24773963,22.04153067,18.2898923,12.18931671
902,17.41707539,17.56149218,20.17756079,16.90818924,12.72794233,18.94730978,21.57831307,17.74218327,15.44367715
903,15.83845144,17.56164765,20.81797726,13.89031453,7.61249945,20.07613234,23.7557193,18.57444919,10.88405513
904,16.21133013,17.56263055,20.00529925,14.23241446,8.496141271,18.5600981,22.16056746,17.72731181,12.26967377
905,16.46984998,17.56308121,20.39489805,14.23301372,7.612224525,18.83824521,21.89487173,18.16804387,11.0756347
906,16.69565604,17.56411634,20.70486532,16.08487395,9.847087174,19.29907778,20.99233387,18.16043834,14.75049176
907,16.50594334,17.56467101,20.45658992,14.63626899,9.518564151,18.91236046,22.35817135,17.83858226,12.3072676
908,15.78244707,17.56484493,21.08992185,14.15701929,7.812605307,20.09788581,23.24608328,19.1107531,11.1523963
909,16.186997,17.56552647,19.85634808,14.18956378,7.687661262,18.97383547,21.13225106,17.98812244,11.26649101
910,17.13418845,17.56610668,18.24514882,16.2541499,10.91285211,16.84304399,19.17801659,16.41348098,15.12518729
911,17.63625552,17.56614,19.82931212,16.85257534,10.57124219,18.51077853,20.32644118,17.43252221,14.5980035
912,16.66714943,17.56746602,18.99824177,15.76488858,9.578398561,18.32284064,19.66576295,17.86263609,14.04339776
913,17.00942782,17.56939763,17.33569257,16.04526229,7.98914053,17.63875746,18.61207913,17.91936708,12.39081723
914,17.11940607,17.57213702,19.27823418,16.33670386,9.499051169,19.89294008,20.4666078,19.38143046,13.84337229
915,15.91348753,17.5723806,21.29438652,13.86546344,7.306346073,19.44887591,23.93333513,18.0608104,11.04471875
916,15.75082026,17.57322156,21.06934382,13.69924595,7.140947485,19.46745551,23.56814074,18.4593521,10.81550279
917,17.25641759,17.57472031,22.44112461,16.74343663,12.33980023,20.34921197,24.25508952,18.40087494,15.14482124
918,15.7823761,17.57754348,20.68111537,14.11043219,7.636494261,19.29745679,23.17094155,18.41080604,11.24814531
919,16.08470377,17.57833997,21.9161387,14.42190774,7.542257126,20.07428789,24.39854028,18.76323415,11.06838285
920,16.67912451,17.58240795,21.93172704,16.05896373,11.3408627,20.64561297,23.41778963,18.87678106,14.44100176
921,17.74571555,17.58362457,18.28156642,17.05130493,11.47511322,17.13588053,19.23216815,17.06086575,15.1489847
922,16.94459545,17.58385864,18.17970053,16.22260249,10.9861703,17.36741728,18.8759453,17.68669089,14.3525378
923,17.74588262,17.58564311,17.96597567,16.97988931,11.65919984,17.11831441,18.67095253,17.20332048,14.83032243
924,15.84753463,17.58742051,21.1425949,14.04847713,7.901717142,19.43458236,23.24463248,18.55568173,11.13063095
925,15.71791711,17.58822992,20.31819857,13.79692196,7.273306272,19.34639417,23.37300651,18.65759841,10.6006524
926,15.68658755,17.58967666,20.5916276,14.14072741,8.090022494,19.62730091,23.19683781,18.83521819,11.21696662
927,17.20535858,17.59021562,17.8278195,16.26319469,10.73841478,17.6839935,18.8997987,17.79250204,13.48630399
928,17.46414158,17.59093701,18.6149006,16.94580885,12.68953561,17.56004331,19.98927044,17.3635348,15.65471756
929,16.85240828,17.59387218,18.10007901,15.99460013,9.38267456,17.68324234,18.87857045,17.87820752,13.87072656
930,16.08574988,17.59518415,20.63022458,14.04294322,7.085085477,19.63925136,23.09691674,18.67902235,10.95725927
931,16.09456091,17.59526252,21.09216373,14.23127264,7.757660291,20.08876467,23.57028647,18.55168594,11.35481351
932,15.70084169,17.5957306,21.03770754,13.56922658,7.058469533,19.68299504,23.61989677,18.51018833,10.75673
933,16.47745928,17.5964944,21.67152914,14.10231875,7.16097108,19.64753732,24.03738197,18.036783,11.11569151
934,16.37530497,17.59657954,20.70724996,14.85618668,9.777163711,19.42220154,23.51820677,18.1047292,12.8930436
935,15.99021826,17.59780155,20.75578785,14.3509891,8.244319333,19.20265872,22.95048345,18.41475554,12.01834689
936,15.47007622,17.59809537,21.35387512,13.83222541,7.579121144,19.69668284,24.20431755,18.38378488,10.80295626
937,16.35642659,17.59841337,20.60463036,14.26167848,7.61012882,18.82410379,21.79564791,17.68596406,11.34055491
938,16.77698832,17.59911413,18.00949582,15.80885792,10.05987831,17.42711287,19.13682658,17.70139962,13.60061488
939,18.16586004,17.60041629,21.86372174,17.66899601,13.184322,20.40437183,21.873773,18.40399301,15.71424951
940,16.0099817,17.60046897,21.05460783,14.29784391,9.677633694,19.70814433,22.29523905,18.65834916,12.19504798
941,17.6442645,17.6005188,17.43523988,17.13361244,11.40048327,16.64081708,18.36951396,17.11205668,15.62593767
942,18.09605312,17.60228242,20.08939547,17.49826444,11.38909779,18.45440806,20.52963124,17.45168319,15.44515622
943,17.38230449,17.60321508,18.21871169,16.37810344,8.746241252,17.86941281,20.85092364,17.97323245,12.60473191
944,17.8932871,17.60350336,19.89696401,17.25517639,12.57822676,18.8793514,21.19146594,17.70369794,15.29973115
945,17.14829224,17.60354635,18.95173473,16.53865446,10.93289589,18.68097987,20.17514797,18.31536455,14.65956672
946,17.30826472,17.60468305,19.75441059,16.5558756,11.32156722,18.14473165,20.47710747,17.28550841,15.22654239
947,17.26919229,17.60507655,19.41271638,16.61606637,10.63150776,18.3868711,20.29047426,17.36185762,15.28088116
948,15.86286932,17.60672592,21.9516982,14.04064197,7.128933118,19.75526938,24.53029956,18.50093551,10.91570297
949,18.17306934,17.60777417,17.58847249,17.44594595,12.50249573,17.83738848,19.77530226,17.92086654,14.62636558
950,17.6765283,17.60793038,20.71541302,17.2551448,13.40108409,19.26234901,22.11356828,18.02672966,15.96778834
951,15.96726383,17.60838531,21.42125406,14.10274112,7.543725444,19.55144244,23.67983385,18.44335308,10.99361258
952,16.10717884,17.60872338,21.05212217,14.14995132,7.309431269,19.49627112,23.04477008,18.33603244,11.02281254
953,16.03951468,17.60906687,21.96195834,14.20460051,8.446343397,19.55230448,24.43168023,17.99072724,11.9021546
954,16.70844298,17.60949994,18.16575363,15.88165056,8.929796491,17.25070835,18.75157279,17.68674178,13.64629017
955,16.92331818,17.61052366,17.46989204,16.02425539,8.396478462,17.47138667,18.52915016,17.87311685,13.15512241
956,16.59166159,17.61134257,18.13781419,15.78751169,9.218047504,17.51159475,18.24049018,17.83593738,13.33465759
957,16.9332383,17.611983,17.5961777,16.10952636,8.284372056,17.75437426,18.31913528,18.11464474,13.36024824
958,16.92573713,17.61406267,19.42556876,15.80820451,10.17947631,17.79467823,21.24639882,17.70756845,12.8127854
959,17.19630958,17.6143668,19.76061934,16.65499737,12.58719157,18.03259389,23.30192047,17.74246589,15.27187881
960,18.16322131,17.61596523,19.7166103,17.50343351,11.65014333,17.61037182,20.4404764,17.3064469,15.14006191
961,16.08256371,17.61673655,20.18886399,14.6445133,9.979771037,18.94766967,21.3941188,18.09989351,12.73917103
962,15.89751304,17.61710783,20.2357006,14.62080137,8.471109456,19.63026483,22.10162936,18.92656532,12.10256384
963,16.41891061,17.61722361,17.97112952,15.75289133,11.59121099,18.06632374,18.95299977,18.00793997,14.49980894
